ORF,Name,Allele,Strain_ID,Plate,Row,Column
YDL173W,PAR32,,dma734,2,12,3
YDL053C,PBP4,,dma638,2,12,4
YDL172C,,,dma735,2,12,5
YDL042C,SIR2,,dma639,2,12,6
YDL171C,GLT1,,dma736,2,12,7
YDL052C,SLC1,,dma640,2,12,8
YDL170W,UGA3,,dma737,2,12,9
YDL051W,LHP1,,dma641,2,12,10
YDL169C,UGX2,,dma738,2,12,11
YDL048C,STP4,,dma642,2,12,12
YDL168W,SFA1,,dma739,2,12,13
YDL050C,,,dma643,2,12,14
YDL167C,NRP1,,dma740,2,12,15
YDL046W,NPC2,,dma644,2,12,16
YDL162C,,,dma741,2,12,17
YDL041W,,,dma645,2,12,18
YDL161W,ENT1,,dma742,2,12,19
YDL040C,NAT1,,dma646,2,12,20
YDL160C,DHH1,,dma743,2,12,21
YDL039C,PRM7,,dma647,2,12,22
YDL159W,STE7,,dma744,2,12,23
YOR202W,HIS3,,dma1,2,12,24
YOR202W,HIS3,,dma1,2,13,1
YCL006C,,,dma457,2,13,2
YCR037C,PHO87,,dma554,2,13,3
YCL002C,,,dma458,2,13,4
YCR036W,RBK1,,dma555,2,13,5
YCL001W-A,,,dma459,2,13,6
YCR034W,ELO2,,dma556,2,13,7
YCL001W,RER1,,dma460,2,13,8
YCR033W,SNT1,,dma557,2,13,9
YBR301W,PAU24,,dma461,2,13,10
YCR032W,BPH1,,dma558,2,13,11
YBR300C,,,dma462,2,13,12
YCR031C,RPS14A,,dma559,2,13,13
YBR298C,MAL31,,dma463,2,13,14
YCR030C,SYP1,,dma560,2,13,15
YBR297W,MAL33,,dma464,2,13,16
YCR028C-A,RIM1,,dma561,2,13,17
YBR296C,PHO89,,dma465,2,13,18
YCR027C,RHB1,,dma562,2,13,19
YBR295W,PCA1,,dma466,2,13,20
YCR026C,NPP1,,dma563,2,13,21
YBR294W,SUL1,,dma467,2,13,22
YCR025C,,,dma564,2,13,23
YOR202W,HIS3,,dma1,2,13,24
YOR202W,HIS3,,dma1,2,14,1
YDL077C,VAM6,,dma649,2,14,2
YDL184C,RPL41A,,dma746,2,14,3
YDL076C,RXT3,,dma650,2,14,4
YDL183C,,,dma747,2,14,5
YDL074C,BRE1,,dma651,2,14,6
YDL182W,LYS20,,dma748,2,14,7
YDL071C,,,dma652,2,14,8
YDL181W,INH1,,dma749,2,14,9
YDL070W,BDF2,,dma653,2,14,10
YDL180W,,,dma750,2,14,11
YDL066W,IDP1,,dma654,2,14,12
YDL179W,PCL9,,dma751,2,14,13
YDL065C,PEX19,,dma655,2,14,14
YDL178W,DLD2,,dma752,2,14,15
YDL062W,,,dma656,2,14,16
YDL177C,,,dma753,2,14,17
YDL061C,RPS29B,,dma657,2,14,18
YDL176W,,,dma754,2,14,19
YDL059C,RAD59,,dma658,2,14,20
YDL175C,AIR2,,dma755,2,14,21
YDL056W,MBP1,,dma659,2,14,22
YDL174C,DLD1,,dma756,2,14,23
YOR202W,HIS3,,dma1,2,14,24
YOR202W,HIS3,,dma1,2,15,1
YCL025C,AGP1,,dma469,2,15,2
YCR061W,,,dma566,2,15,3
YCL024W,KCC4,,dma470,2,15,4
YCR060W,TAH1,,dma567,2,15,5
YCL023C,,,dma471,2,15,6
YCR059C,YIH1,,dma568,2,15,7
YCL022C,,,dma472,2,15,8
YCR053W,THR4,,dma569,2,15,9
YCL016C,DCC1,,dma473,2,15,10
YCR051W,,,dma570,2,15,11
YCL014W,BUD3,,dma474,2,15,12
YCR050C,,,dma571,2,15,13
YCL013W,,,dma475,2,15,14
YCR049C,,,dma572,2,15,15
YCL012W,,,dma476,2,15,16
YCR048W,ARE1,,dma573,2,15,17
YCL011C,GBP2,,dma477,2,15,18
YCR045C,RRT12,,dma574,2,15,19
YCL010C,SGF29,,dma478,2,15,20
YCR044C,PER1,per1-supp1,dma575,2,15,21
YCL009C,ILV6,,dma479,2,15,22
YCR043C,,,dma576,2,15,23
YOR202W,HIS3,,dma1,2,15,24
YOR202W,HIS3,,dma1,2,16,1
YOR202W,HIS3,,dma1,2,16,2
YOR202W,HIS3,,dma1,2,16,3
YOR202W,HIS3,,dma1,2,16,4
YOR202W,HIS3,,dma1,2,16,5
YOR202W,HIS3,,dma1,2,16,6
YOR202W,HIS3,,dma1,2,16,7
YOR202W,HIS3,,dma1,2,16,8
YOR202W,HIS3,,dma1,2,16,9
YOR202W,HIS3,,dma1,2,16,10
YOR202W,HIS3,,dma1,2,16,11
YOR202W,HIS3,,dma1,2,16,12
YOR202W,HIS3,,dma1,2,16,13
YOR202W,HIS3,,dma1,2,16,14
YOR202W,HIS3,,dma1,2,16,15
YOR202W,HIS3,,dma1,2,16,16
YOR202W,HIS3,,dma1,2,16,17
YOR202W,HIS3,,dma1,2,16,18
YOR202W,HIS3,,dma1,2,16,19
YOR202W,HIS3,,dma1,2,16,20
YOR202W,HIS3,,dma1,2,16,21
YOR202W,HIS3,,dma1,2,16,22
YOR202W,HIS3,,dma1,2,16,23
YOR202W,HIS3,,dma1,2,16,24
YOR202W,HIS3,,dma1,3,1,1
YOR202W,HIS3,,dma1,3,1,2
YOR202W,HIS3,,dma1,3,1,3
YOR202W,HIS3,,dma1,3,1,4
YOR202W,HIS3,,dma1,3,1,5
YOR202W,HIS3,,dma1,3,1,6
YOR202W,HIS3,,dma1,3,1,7
YOR202W,HIS3,,dma1,3,1,8
YOR202W,HIS3,,dma1,3,1,9
YOR202W,HIS3,,dma1,3,1,10
YOR202W,HIS3,,dma1,3,1,11
YOR202W,HIS3,,dma1,3,1,12
YOR202W,HIS3,,dma1,3,1,13
YOR202W,HIS3,,dma1,3,1,14
YOR202W,HIS3,,dma1,3,1,15
YOR202W,HIS3,,dma1,3,1,16
YOR202W,HIS3,,dma1,3,1,17
YOR202W,HIS3,,dma1,3,1,18
YOR202W,HIS3,,dma1,3,1,19
YOR202W,HIS3,,dma1,3,1,20
YOR202W,HIS3,,dma1,3,1,21
YOR202W,HIS3,,dma1,3,1,22
YOR202W,HIS3,,dma1,3,1,23
YOR202W,HIS3,,dma1,3,1,24
YOR202W,HIS3,,dma1,3,2,1
YDR199W,,,dma961,3,2,2
YDR316W,OMS1,,dma1058,3,2,3
YDR198C,RKM2,,dma962,3,2,4
YDR315C,IPK1,,dma1059,3,2,5
YDR193W,,,dma963,3,2,6
YDR314C,RAD34,,dma1060,3,2,7
YDR192C,NUP42,,dma964,3,2,8
YDR313C,PIB1,,dma1061,3,2,9
YDR191W,HST4,,dma965,3,2,10
YDR312W,SSF2,,dma1062,3,2,11
YDR186C,,,dma966,3,2,12
YDR310C,SUM1,,dma1063,3,2,13
YDR185C,UPS3,,dma967,3,2,14
YDR309C,GIC2,,dma1064,3,2,15
YDR184C,ATC1,,dma968,3,2,16
YDR307W,PMT7,,dma1065,3,2,17
YDR183W,PLP1,,dma969,3,2,18
YDR306C,,,dma1066,3,2,19
YDR181C,SAS4,,dma970,3,2,20
YDR305C,HNT2,,dma1067,3,2,21
YDR179W-A,NVJ3,,dma971,3,2,22
YDR304C,CPR5,,dma1068,3,2,23
YOR202W,HIS3,,dma1,3,2,24
YOR202W,HIS3,,dma1,3,3,1
YDL199C,,,dma781,3,3,2
YDR090C,,,dma878,3,3,3
YDL197C,ASF2,,dma782,3,3,4
YDR089W,,,dma879,3,3,5
YDL194W,SNF3,,dma783,3,3,6
YDR085C,AFR1,,dma880,3,3,7
YDL192W,ARF1,,dma784,3,3,8
YDR084C,TVP23,,dma881,3,3,9
YDL191W,RPL35A,,dma785,3,3,10
YDR083W,RRP8,,dma882,3,3,11
YDL190C,UFD2,,dma786,3,3,12
YDR080W,VPS41,,dma883,3,3,13
YDL189W,RBS1,,dma787,3,3,14
YDR077W,SED1,,dma884,3,3,15
YDL188C,PPH22,,dma788,3,3,16
YDR076W,RAD55,,dma885,3,3,17
YDL187C,,,dma789,3,3,18
YDR075W,PPH3,,dma886,3,3,19
YDL186W,,,dma790,3,3,20
YDR074W,TPS2,,dma887,3,3,21
YDL185W,VMA1,,dma791,3,3,22
YDR073W,SNF11,,dma888,3,3,23
YOR202W,HIS3,,dma1,3,3,24
YOR202W,HIS3,,dma1,3,4,1
YDR216W,ADR1,,dma973,3,4,2
YDR335W,MSN5,,dma1070,3,4,3
YDR215C,,,dma974,3,4,4
YDR334W,SWR1,,dma1071,3,4,5
YDR214W,AHA1,,dma975,3,4,6
YDR333C,RQC1,,dma1072,3,4,7
YDR213W,UPC2,,dma976,3,4,8
YDR332W,IRC3,,dma1073,3,4,9
YDR210W,,,dma977,3,4,10
YDR330W,UBX5,,dma1074,3,4,11
YDR209C,,,dma978,3,4,12
YDR329C,PEX3,,dma1075,3,4,13
YDR207C,UME6,,dma979,3,4,14
YDR321W,ASP1,,dma1076,3,4,15
YDR206W,EBS1,,dma980,3,4,16
YDR320C,SWA2,swa2-supp1,dma1077,3,4,17
YDR205W,MSC2,,dma981,3,4,18
YDR319C,YFT2,,dma1078,3,4,19
YDR203W,,,dma982,3,4,20
YDR318W,MCM21,,dma1079,3,4,21
YDR202C,RAV2,,dma983,3,4,22
YDR317W,HIM1,,dma1080,3,4,23
YOR202W,HIS3,,dma1,3,4,24
YOR202W,HIS3,,dma1,3,5,1
YDL216C,RRI1,,dma793,3,5,2
YDR102C,,,dma890,3,5,3
YDL215C,GDH2,,dma794,3,5,4
YDR101C,ARX1,,dma891,3,5,5
YDL214C,PRR2,,dma795,3,5,6
YDR100W,TVP15,,dma892,3,5,7
YDL213C,NOP6,,dma796,3,5,8
YDR099W,BMH2,,dma893,3,5,9
YDL211C,,,dma797,3,5,10
YDR098C,GRX3,,dma894,3,5,11
YDL210W,UGA4,,dma798,3,5,12
YDR097C,MSH6,,dma895,3,5,13
YDL206W,,,dma799,3,5,14
YDR096W,GIS1,,dma896,3,5,15
YDL204W,RTN2,,dma800,3,5,16
YDR095C,,,dma897,3,5,17
YDL203C,ACK1,,dma801,3,5,18
YDR094W,,,dma898,3,5,19
YDL201W,TRM8,,dma802,3,5,20
YDR093W,DNF2,,dma899,3,5,21
YDL200C,MGT1,,dma803,3,5,22
YDR092W,UBC13,,dma900,3,5,23
YOR202W,HIS3,,dma1,3,5,24
YOR202W,HIS3,,dma1,3,6,1
YDR233C,RTN1,,dma985,3,6,2
YDR354W,TRP4,,dma1082,3,6,3
YDR229W,IVY1,,dma986,3,6,4
YDR352W,YPQ2,,dma1083,3,6,5
YDR227W,SIR4,,dma987,3,6,6
YDR351W,SBE2,,dma1084,3,6,7
YDR225W,HTA1,,dma988,3,6,8
YDR349C,YPS7,,dma1085,3,6,9
YDR223W,CRF1,,dma989,3,6,10
YDR348C,PAL1,,dma1086,3,6,11
YDR222W,,,dma990,3,6,12
YDR346C,SVF1,,dma1087,3,6,13
YDR221W,GTB1,,dma991,3,6,14
YDR345C,HXT3,,dma1088,3,6,15
YDR220C,,,dma992,3,6,16
YDR344C,,,dma1089,3,6,17
YDR219C,MFB1,,dma993,3,6,18
YDR340W,,,dma1090,3,6,19
YDR218C,SPR28,,dma994,3,6,20
YDR338C,,,dma1091,3,6,21
YDR217C,RAD9,,dma995,3,6,22
YDR336W,MRX8,,dma1092,3,6,23
YOR202W,HIS3,,dma1,3,6,24
YOR202W,HIS3,,dma1,3,7,1
YDL232W,OST4,ost4-supp2,dma805,3,7,2
YDR117C,TMA64,,dma902,3,7,3
YDL231C,BRE4,,dma806,3,7,4
YDR116C,MRPL1,,dma903,3,7,5
YDL230W,PTP1,,dma807,3,7,6
YDR112W,IRC2,,dma904,3,7,7
YDL229W,SSB1,,dma808,3,7,8
YDR111C,ALT2,,dma905,3,7,9
YDL227C,HO,,dma809,3,7,10
YDR110W,FOB1,,dma906,3,7,11
YDL226C,GCS1,,dma810,3,7,12
YDR103W,STE5,,dma907,3,7,13
YDL224C,WHI4,,dma811,3,7,14
YDR109C,,,dma908,3,7,15
YDL223C,HBT1,,dma812,3,7,16
YDR108W,TRS85,,dma909,3,7,17
YDL222C,FMP45,,dma813,3,7,18
YDR107C,TMN2,,dma910,3,7,19
YDL219W,DTD1,,dma814,3,7,20
YDR105C,TMS1,,dma911,3,7,21
YDL218W,,,dma815,3,7,22
YDR104C,SPO71,,dma912,3,7,23
YOR202W,HIS3,,dma1,3,7,24
YOR202W,HIS3,,dma1,3,8,1
YDR252W,BTT1,,dma997,3,8,2
YDR372C,VPS74,,dma1094,3,8,3
YDR251W,PAM1,,dma998,3,8,4
YDR371W,CTS2,,dma1095,3,8,5
YDR250C,,,dma999,3,8,6
YDR370C,DXO1,,dma1096,3,8,7
YDR249C,,,dma1000,3,8,8
YDR369C,XRS2,,dma1097,3,8,9
YDR248C,,,dma1001,3,8,10
YDR368W,YPR1,,dma1098,3,8,11
YDR247W,VHS1,,dma1002,3,8,12
YDR363W-A,SEM1,,dma1099,3,8,13
YDR245W,MNN10,mnn10-supp1,dma1003,3,8,14
YDR363W,ESC2,,dma1100,3,8,15
YDR244W,PEX5,,dma1004,3,8,16
YDR360W,OPI7,,dma1101,3,8,17
YDR241W,BUD26,,dma1005,3,8,18
YDR359C,EAF1,,dma1102,3,8,19
YDR239C,,,dma1006,3,8,20
YDR358W,GGA1,,dma1103,3,8,21
YDR234W,LYS4,,dma1007,3,8,22
YDR357C,CNL1,,dma1104,3,8,23
YOR202W,HIS3,,dma1,3,8,24
YOR202W,HIS3,,dma1,3,9,1
YDR001C,NTH1,,dma817,3,9,2
YDR130C,FIN1,,dma914,3,9,3
YDL243C,AAD4,,dma818,3,9,4
YDR128W,MTC5,,dma915,3,9,5
YDL242W,,,dma819,3,9,6
YDR127W,ARO1,,dma916,3,9,7
YDL241W,,,dma820,3,9,8
YDR126W,SWF1,,dma917,3,9,9
YDL240W,LRG1,,dma821,3,9,10
YDR125C,ECM18,,dma918,3,9,11
YDL239C,ADY3,,dma822,3,9,12
YDR124W,,,dma919,3,9,13
YDL238C,GUD1,,dma823,3,9,14
YDR123C,INO2,,dma920,3,9,15
YDL237W,AIM6,,dma824,3,9,16
YDR122W,KIN1,,dma921,3,9,17
YDL236W,PHO13,,dma825,3,9,18
YDR121W,DPB4,,dma922,3,9,19
YDL234C,GYP7,,dma826,3,9,20
YDR120C,TRM1,,dma923,3,9,21
YDL233W,MFG1,,dma827,3,9,22
YDR119W,VBA4,,dma924,3,9,23
YOR202W,HIS3,,dma1,3,9,24
YOR202W,HIS3,,dma1,3,10,1
YDR263C,DIN7,,dma1009,3,10,2
YDR387C,,,dma1106,3,10,3
YDR262W,,,dma1010,3,10,4
YDR386W,MUS81,,dma1107,3,10,5
YDR261C,EXG2,,dma1011,3,10,6
YDR385W,EFT2,,dma1108,3,10,7
YDR260C,SWM1,,dma1012,3,10,8
YDR384C,ATO3,,dma1109,3,10,9
YDR259C,YAP6,,dma1013,3,10,10
YDR383C,NKP1,,dma1110,3,10,11
YDR258C,HSP78,,dma1014,3,10,12
YDR382W,RPP2B,,dma1111,3,10,13
YDR257C,RKM4,,dma1015,3,10,14
YDR380W,ARO10,,dma1112,3,10,15
YDR256C,CTA1,,dma1016,3,10,16
YDR379W,RGA2,,dma1113,3,10,17
YDR255C,RMD5,,dma1017,3,10,18
YDR378C,LSM6,,dma1114,3,10,19
YDR254W,CHL4,,dma1018,3,10,20
YDR375C,BCS1,,dma1115,3,10,21
YDR253C,MET32,,dma1019,3,10,22
YDR374C,PHO92,,dma1116,3,10,23
YOR202W,HIS3,,dma1,3,10,24
YOR202W,HIS3,,dma1,3,11,1
YDR015C,,,dma829,3,11,2
YDR147W,EKI1,,dma926,3,11,3
YDR014W,RAD61,,dma830,3,11,4
YDR146C,SWI5,,dma927,3,11,5
YDR011W,SNQ2,,dma831,3,11,6
YDR144C,MKC7,,dma928,3,11,7
YDR010C,,,dma832,3,11,8
YDR143C,SAN1,,dma929,3,11,9
YDR009W,GAL3,,dma833,3,11,10
YDR142C,PEX7,,dma930,3,11,11
YDR008C,,,dma834,3,11,12
YDR139C,RUB1,,dma931,3,11,13
YDR007W,TRP1,,dma835,3,11,14
YDR135C,YCF1,,dma932,3,11,15
YDR006C,SOK1,,dma836,3,11,16
YDR134C,,,dma933,3,11,17
YDR005C,MAF1,,dma837,3,11,18
YDR133C,,,dma934,3,11,19
YDR004W,RAD57,,dma838,3,11,20
YDR132C,,,dma935,3,11,21
YDR003W,RCR2,,dma839,3,11,22
YDR131C,,,dma936,3,11,23
YOR202W,HIS3,,dma1,3,11,24
YOR202W,HIS3,,dma1,3,12,1
YDR279W,RNH202,,dma1021,3,12,2
YDR403W,DIT1,,dma1118,3,12,3
YDR278C,,,dma1022,3,12,4
YDR402C,DIT2,,dma1119,3,12,5
YDR277C,MTH1,,dma1023,3,12,6
YDR401W,,,dma1120,3,12,7
YDR276C,PMP3,,dma1024,3,12,8
YDR400W,URH1,,dma1121,3,12,9
YDR275W,BSC2,,dma1025,3,12,10
YDR399W,HPT1,,dma1122,3,12,11
YDR274C,,,dma1026,3,12,12
YDR395W,SXM1,,dma1123,3,12,13
YDR273W,DON1,,dma1027,3,12,14
YDR393W,SHE9,,dma1124,3,12,15
YDR272W,GLO2,,dma1028,3,12,16
YDR392W,SPT3,,dma1125,3,12,17
YDR270W,CCC2,,dma1029,3,12,18
YDR391C,,,dma1126,3,12,19
YDR266C,HEL2,,dma1030,3,12,20
YDR389W,SAC7,,dma1127,3,12,21
YDR265W,PEX10,,dma1031,3,12,22
YDR388W,RVS167,,dma1128,3,12,23
YOR202W,HIS3,,dma1,3,12,24
YOR202W,HIS3,,dma1,3,13,1
YDR056C,EMC10,,dma841,3,13,2
YDR158W,HOM2,,dma938,3,13,3
YDR055W,PST1,,dma842,3,13,4
YDR157W,,,dma939,3,13,5
YDR051C,DET1,,dma843,3,13,6
YDR156W,RPA14,,dma940,3,13,7
YDR049W,VMS1,,dma844,3,13,8
YDR155C,CPR1,,dma941,3,13,9
YDR048C,,ydr048c-supp1,dma845,3,13,10
YDR154C,,,dma942,3,13,11
YDR025W,RPS11A,,dma846,3,13,12
YDR153C,ENT5,,dma943,3,13,13
YDR024W,FYV1,,dma847,3,13,14
YDR152W,GIR2,,dma944,3,13,15
YDR022C,ATG31,,dma848,3,13,16
YDR151C,CTH1,,dma945,3,13,17
YDR020C,DAS2,,dma849,3,13,18
YDR150W,NUM1,,dma946,3,13,19
YDR019C,GCV1,,dma850,3,13,20
YDR149C,,,dma947,3,13,21
YDR018C,,,dma851,3,13,22
YDR148C,KGD2,,dma948,3,13,23
YOR202W,HIS3,,dma1,3,13,24
YOR202W,HIS3,,dma1,3,14,1
YDR297W,SUR2,,dma1033,3,14,2
YDR422C,SIP1,,dma1130,3,14,3
YDR294C,DPL1,,dma1034,3,14,4
YDR421W,ARO80,,dma1131,3,14,5
YDR293C,SSD1,,dma1035,3,14,6
YDR420W,HKR1,,dma1132,3,14,7
YDR291W,HRQ1,,dma1036,3,14,8
YDR419W,RAD30,,dma1133,3,14,9
YDR289C,RTT103,,dma1037,3,14,10
YDR415C,,,dma1134,3,14,11
YDR287W,INM2,,dma1038,3,14,12
YDR414C,ERD1,,dma1135,3,14,13
YDR286C,,,dma1039,3,14,14
YDR411C,DFM1,,dma1136,3,14,15
YDR285W,ZIP1,,dma1040,3,14,16
YDR410C,STE14,,dma1137,3,14,17
YDR284C,DPP1,,dma1041,3,14,18
YDR409W,SIZ1,,dma1138,3,14,19
YDR282C,MRX10,,dma1042,3,14,20
YDR408C,ADE8,,dma1139,3,14,21
YDR281C,PHM6,,dma1043,3,14,22
YDR406W,PDR15,,dma1140,3,14,23
YOR202W,HIS3,,dma1,3,14,24
YOR202W,HIS3,,dma1,3,15,1
YDR072C,IPT1,,dma853,3,15,2
YDR179C,CSN9,,dma950,3,15,3
YDR071C,PAA1,,dma854,3,15,4
YDR178W,SDH4,,dma951,3,15,5
YDR070C,FMP16,,dma855,3,15,6
YDR174W,HMO1,,dma952,3,15,7
YDR068W,DOS2,,dma856,3,15,8
YDR173C,ARG82,,dma953,3,15,9
YDR067C,OCA6,,dma857,3,15,10
YDR171W,HSP42,,dma954,3,15,11
YDR066C,RTR2,,dma858,3,15,12
YDR169C,STB3,,dma955,3,15,13
YDR063W,AIM7,,dma859,3,15,14
YDR165W,TRM82,,dma956,3,15,15
YDR061W,,,dma860,3,15,16
YDR163W,CWC15,,dma957,3,15,17
YDR059C,UBC5,,dma861,3,15,18
YDR162C,NBP2,,dma958,3,15,19
YDR058C,TGL2,,dma862,3,15,20
YDR161W,ACL4,acl4-supp1,dma959,3,15,21
YDR057W,YOS9,,dma863,3,15,22
YDR159W,SAC3,,dma960,3,15,23
YOR202W,HIS3,,dma1,3,15,24
YOR202W,HIS3,,dma1,3,16,1
YOR202W,HIS3,,dma1,3,16,2
YOR202W,HIS3,,dma1,3,16,3
YOR202W,HIS3,,dma1,3,16,4
YOR202W,HIS3,,dma1,3,16,5
YOR202W,HIS3,,dma1,3,16,6
YOR202W,HIS3,,dma1,3,16,7
YOR202W,HIS3,,dma1,3,16,8
YOR202W,HIS3,,dma1,3,16,9
YOR202W,HIS3,,dma1,3,16,10
YOR202W,HIS3,,dma1,3,16,11
YOR202W,HIS3,,dma1,3,16,12
YOR202W,HIS3,,dma1,3,16,13
YOR202W,HIS3,,dma1,3,16,14
YOR202W,HIS3,,dma1,3,16,15
YOR202W,HIS3,,dma1,3,16,16
YOR202W,HIS3,,dma1,3,16,17
YOR202W,HIS3,,dma1,3,16,18
YOR202W,HIS3,,dma1,3,16,19
YOR202W,HIS3,,dma1,3,16,20
YOR202W,HIS3,,dma1,3,16,21
YOR202W,HIS3,,dma1,3,16,22
YOR202W,HIS3,,dma1,3,16,23
YOR202W,HIS3,,dma1,3,16,24
YOR202W,HIS3,,dma1,4,1,1
YOR202W,HIS3,,dma1,4,1,2
YOR202W,HIS3,,dma1,4,1,3
YOR202W,HIS3,,dma1,4,1,4
YOR202W,HIS3,,dma1,4,1,5
YOR202W,HIS3,,dma1,4,1,6
YOR202W,HIS3,,dma1,4,1,7
YOR202W,HIS3,,dma1,4,1,8
YOR202W,HIS3,,dma1,4,1,9
YOR202W,HIS3,,dma1,4,1,10
YOR202W,HIS3,,dma1,4,1,11
YOR202W,HIS3,,dma1,4,1,12
YOR202W,HIS3,,dma1,4,1,13
YOR202W,HIS3,,dma1,4,1,14
YOR202W,HIS3,,dma1,4,1,15
YOR202W,HIS3,,dma1,4,1,16
YOR202W,HIS3,,dma1,4,1,17
YOR202W,HIS3,,dma1,4,1,18
YOR202W,HIS3,,dma1,4,1,19
YOR202W,HIS3,,dma1,4,1,20
YOR202W,HIS3,,dma1,4,1,21
YOR202W,HIS3,,dma1,4,1,22
YOR202W,HIS3,,dma1,4,1,23
YOR202W,HIS3,,dma1,4,1,24
YOR202W,HIS3,,dma1,4,2,1
YER056C-A,RPL34A,,dma1345,4,2,2
YER158C,,,dma1442,4,2,3
YER056C,FCY2,,dma1346,4,2,4
YER156C,,,dma1443,4,2,5
YER055C,HIS1,,dma1347,4,2,6
YER155C,BEM2,,dma1444,4,2,7
YER054C,GIP2,,dma1348,4,2,8
YER153C,PET122,,dma1445,4,2,9
YER053C,PIC2,,dma1349,4,2,10
YER152C,,,dma1446,4,2,11
YER052C,HOM3,,dma1350,4,2,12
YER151C,UBP3,,dma1447,4,2,13
YER051W,JHD1,,dma1351,4,2,14
YER150W,SPI1,,dma1448,4,2,15
YER049W,TPA1,,dma1352,4,2,16
YER149C,PEA2,,dma1449,4,2,17
YER048C,CAJ1,,dma1353,4,2,18
YER145C,FTR1,,dma1450,4,2,19
YER047C,SAP1,,dma1354,4,2,20
YER144C,UBP5,,dma1451,4,2,21
YER046W-A,,,dma1355,4,2,22
YER143W,DDI1,,dma1452,4,2,23
YOR202W,HIS3,,dma1,4,2,24
YOR202W,HIS3,,dma1,4,3,1
YDR439W,LRS4,,dma1165,4,3,2
YEL013W,VAC8,,dma1262,4,3,3
YDR438W,THI74,,dma1166,4,3,4
YEL012W,UBC8,,dma1263,4,3,5
YDR436W,PPZ2,,dma1167,4,3,6
YEL011W,GLC3,,dma1264,4,3,7
YDR435C,PPM1,,dma1168,4,3,8
YEL010W,,,dma1265,4,3,9
YDR431W,,,dma1169,4,3,10
YEL008W,,,dma1266,4,3,11
YDR430C,CYM1,,dma1170,4,3,12
YEL007W,MIT1,,dma1267,4,3,13
YDR428C,BNA7,,dma1171,4,3,14
YEL006W,YEA6,,dma1268,4,3,15
YDR426C,,,dma1172,4,3,16
YEL005C,VAB2,,dma1269,4,3,17
YDR425W,SNX41,,dma1173,4,3,18
YEL004W,YEA4,,dma1270,4,3,19
YDR424C,DYN2,,dma1174,4,3,20
YEL003W,GIM4,,dma1271,4,3,21
YDR423C,CAD1,,dma1175,4,3,22
YEL001C,IRC22,,dma1272,4,3,23
YOR202W,HIS3,,dma1,4,3,24
YOR202W,HIS3,,dma1,4,4,1
YER066W,RRT13,,dma1357,4,4,2
YER176W,ECM32,,dma1454,4,4,3
YER066C-A,,,dma1358,4,4,4
YER175C,TMT1,,dma1455,4,4,5
YER065C,ICL1,,dma1359,4,4,6
YER174C,GRX4,,dma1456,4,4,7
YER064C,VHR2,,dma1360,4,4,8
YER173W,RAD24,,dma1457,4,4,9
YER063W,THO1,,dma1361,4,4,10
YER170W,ADK2,,dma1458,4,4,11
YER062C,GPP2,,dma1362,4,4,12
YER167W,BCK2,,dma1459,4,4,13
YER061C,CEM1,,dma1363,4,4,14
YER166W,DNF1,,dma1460,4,4,15
YER060W-A,FCY22,,dma1364,4,4,16
YER164W,CHD1,,dma1461,4,4,17
YER060W,FCY21,,dma1365,4,4,18
YER163C,GCG1,,dma1462,4,4,19
YER059W,PCL6,,dma1366,4,4,20
YER162C,RAD4,,dma1463,4,4,21
YER057C,HMF1,,dma1367,4,4,22
YER161C,SPT2,,dma1464,4,4,23
YOR202W,HIS3,,dma1,4,4,24
YOR202W,HIS3,,dma1,4,5,1
YDR459C,PFA5,,dma1177,4,5,2
YEL031W,SPF1,,dma1274,4,5,3
YDR458C,HEH2,,dma1178,4,5,4
YEL030W,ECM10,,dma1275,4,5,5
YDR455C,,,dma1179,4,5,6
YEL028W,,,dma1276,4,5,7
YDR453C,TSA2,,dma1180,4,5,8
YEL025C,,,dma1277,4,5,9
YDR452W,PPN1,,dma1181,4,5,10
YEL023C,,,dma1278,4,5,11
YDR451C,YHP1,,dma1182,4,5,12
YEL020C,,,dma1279,4,5,13
YDR447C,RPS17B,,dma1183,4,5,14
YEL017W,GTT3,,dma1280,4,5,15
YDR446W,ECM11,,dma1184,4,5,16
YEL017C-A,PMP2,,dma1281,4,5,17
YDR445C,,,dma1185,4,5,18
YEL016C,NPP2,,dma1282,4,5,19
YDR441C,APT2,,dma1186,4,5,20
YEL015W,EDC3,,dma1283,4,5,21
YDR440W,DOT1,,dma1187,4,5,22
YEL014C,,,dma1284,4,5,23
YOR202W,HIS3,,dma1,4,5,24
YOR202W,HIS3,,dma1,4,6,1
YER079W,,,dma1369,4,6,2
YER187W,,,dma1466,4,6,3
YER078C,ICP55,,dma1370,4,6,4
YER186C,,,dma1467,4,6,5
YER077C,MRX1,,dma1371,4,6,6
YER185W,PUG1,,dma1468,4,6,7
YER075C,PTP3,,dma1372,4,6,8
YER184C,TOG1,,dma1469,4,6,9
YER074W,RPS24A,,dma1373,4,6,10
YER183C,FAU1,,dma1470,4,6,11
YER073W,ALD5,,dma1374,4,6,12
YER182W,FMP10,,dma1471,4,6,13
YER072W,VTC1,,dma1375,4,6,14
YER181C,,,dma1472,4,6,15
YER071C,TDA2,,dma1376,4,6,16
YER180C,ISC10,,dma1473,4,6,17
YER069W,"ARG5,6",,dma1377,4,6,18
YER179W,DMC1,,dma1474,4,6,19
YER067W,RGI1,,dma1378,4,6,20
