ORF,Name,Allele,Strain_ID,Plate,Row,Column
BLANK,BLANK,,,4,8,18
BLANK,BLANK,,,4,8,19
BLANK,BLANK,,,4,8,20
BLANK,BLANK,,,4,8,21
BLANK,BLANK,,,4,8,22
BLANK,BLANK,,,4,8,23
BLANK,BLANK,,,4,8,24
YNL232W,CSL4,csl4-5001,tsa1156,4,9,1
YJR007W,SUI2,sui2-5001,tsa1252,4,9,2
YNL038W,GPI15,gpi15-5001,tsa1157,4,9,3
YLR029C,RPL15A,rpl15a-5007,tsa1253,4,9,4
YOR103C,OST2,ost2-5001,tsa1158,4,9,5
YJR064W,CCT5,cct5-5001,tsa1254,4,9,6
YNL002C,RLP7,rlp7-5001,tsa1159,4,9,7
YDR449C,UTP6,utp6-5001,tsa1255,4,9,8
YML127W,RSC9,rsc9-5001,tsa1160,4,9,9
YHR172W,SPC97,spc97-5001,tsa1256,4,9,10
YMR290C,HAS1,has1-5001,tsa1161,4,9,11
YIL061C,SNP1,snp1-5001,tsa1257,4,9,12
YMR281W,GPI12,gpi12-5001,tsa1162,4,9,13
YIL106W,MOB1,mob1-5001,tsa1258,4,9,14
YJR006W,POL31,pol31-5001-supp1,tsa1163,4,9,15
YER147C,SCC4,scc4-5001,tsa1259,4,9,16
YLR002C,NOC3,noc3-5001,tsa1164,4,9,17
YCL004W,PGS1,pgs1-5006,tsa1260,4,9,18
YNR038W,DBP6,dbp6-5001,tsa1165,4,9,19
YHR065C,RRP3,rrp3-5001,tsa1261,4,9,20
YHR188C,GPI16,gpi16-5001,tsa1166,4,9,21
YNL132W,KRE33,kre33-5001,tsa1262,4,9,22
YLL035W,GRC3,grc3-5001,tsa1167,4,9,23
YKL004W,AUR1,aur1-5003,tsa1263,4,9,24
BLANK,BLANK,,,4,10,1
BLANK,BLANK,,,4,10,2
BLANK,BLANK,,,4,10,3
BLANK,BLANK,,,4,10,4
BLANK,BLANK,,,4,10,5
BLANK,BLANK,,,4,10,6
BLANK,BLANK,,,4,10,7
BLANK,BLANK,,,4,10,8
BLANK,BLANK,,,4,10,9
BLANK,BLANK,,,4,10,10
BLANK,BLANK,,,4,10,11
BLANK,BLANK,,,4,10,12
BLANK,BLANK,,,4,10,13
BLANK,BLANK,,,4,10,14
BLANK,BLANK,,,4,10,15
BLANK,BLANK,,,4,10,16
BLANK,BLANK,,,4,10,17
BLANK,BLANK,,,4,10,18
BLANK,BLANK,,,4,10,19
BLANK,BLANK,,,4,10,20
BLANK,BLANK,,,4,10,21
BLANK,BLANK,,,4,10,22
BLANK,BLANK,,,4,10,23
BLANK,BLANK,,,4,10,24
YNR017W,TIM23,tim23-5001,tsa1168,4,11,1
YOL102C,TPT1,tpt1-5001,tsa1264,4,11,2
YNL282W,POP3,pop3-5001,tsa1169,4,11,3
YKL060C,FBA1,fba1-5009,tsa1265,4,11,4
YML065W,ORC1,orc1-5001,tsa1170,4,11,5
YJR042W,NUP85,nup85-5001,tsa1266,4,11,6
YOL077C,BRX1,brx1-5001,tsa1171,4,11,7
YJL174W,KRE9,kre9-5001,tsa1267,4,11,8
YLR100W,ERG27,erg27-5001,tsa1172,4,11,9
YDR404C,RPB7,rpb7-5001,tsa1268,4,11,10
YOR143C,THI80,thi80-5001,tsa1173,4,11,11
YKL013C,ARC19,arc19-5001,tsa1269,4,11,12
YBR254C,TRS20,trs20-5001,tsa1174,4,11,13
YJL011C,RPC17,rpc17-5001,tsa1270,4,11,14
YBR257W,POP4,pop4-5001,tsa1175,4,11,15
YOL130W,ALR1,alr1-5001,tsa1271,4,11,16
YDL208W,NHP2,nhp2-5001,tsa1176,4,11,17
YPR016C,TIF6,tif6-5001,tsa1272,4,11,18
YDR302W,GPI11,gpi11-5001,tsa1177,4,11,19
YKL019W,RAM2,ram2-5001,tsa1273,4,11,20
YDR434W,GPI17,gpi17-5001,tsa1178,4,11,21
YPR086W,SUA7,sua7-5001,tsa1274,4,11,22
YDR437W,GPI19,gpi19-5001,tsa1179,4,11,23
BLANK,BLANK,,,4,11,24
BLANK,BLANK,,,4,12,1
BLANK,BLANK,,,4,12,2
BLANK,BLANK,,,4,12,3
BLANK,BLANK,,,4,12,4
BLANK,BLANK,,,4,12,5
BLANK,BLANK,,,4,12,6
BLANK,BLANK,,,4,12,7
BLANK,BLANK,,,4,12,8
BLANK,BLANK,,,4,12,9
BLANK,BLANK,,,4,12,10
BLANK,BLANK,,,4,12,11
BLANK,BLANK,,,4,12,12
BLANK,BLANK,,,4,12,13
BLANK,BLANK,,,4,12,14
BLANK,BLANK,,,4,12,15
BLANK,BLANK,,,4,12,16
BLANK,BLANK,,,4,12,17
BLANK,BLANK,,,4,12,18
BLANK,BLANK,,,4,12,19
BLANK,BLANK,,,4,12,20
BLANK,BLANK,,,4,12,21
BLANK,BLANK,,,4,12,22
BLANK,BLANK,,,4,12,23
BLANK,BLANK,,,4,12,24
YNL312W,RFA2,rfa2-5001,tsa1180,4,13,1
BLANK,BLANK,,,4,13,2
YOL066C,RIB2,rib2-5001,tsa1181,4,13,3
BLANK,BLANK,,,4,13,4
YNL189W,SRP1,srp1-5001,tsa1182,4,13,5
BLANK,BLANK,,,4,13,6
YDR454C,GUK1,guk1-5001,tsa1183,4,13,7
BLANK,BLANK,,,4,13,8
YDR478W,SNM1,snm1-5001,tsa1184,4,13,9
BLANK,BLANK,,,4,13,10
YOR194C,TOA1,toa1-5001,tsa1185,4,13,11
BLANK,BLANK,,,4,13,12
YOR250C,CLP1,clp1-5001,tsa1186,4,13,13
BLANK,BLANK,,,4,13,14
YNL126W,SPC98,spc98-5001,tsa1187,4,13,15
BLANK,BLANK,,,4,13,16
YDR339C,FCF1,fcf1-5001,tsa1188,4,13,17
BLANK,BLANK,,,4,13,18
YPL063W,TIM50,tim50-5001,tsa1189,4,13,19
BLANK,BLANK,,,4,13,20
YNL158W,PGA1,pga1-5001,tsa1190,4,13,21
BLANK,BLANK,,,4,13,22
YCR052W,RSC6,rsc6-5001,tsa1191,4,13,23
BLANK,BLANK,,,4,13,24
BLANK,BLANK,,,4,14,1
BLANK,BLANK,,,4,14,2
BLANK,BLANK,,,4,14,3
BLANK,BLANK,,,4,14,4
BLANK,BLANK,,,4,14,5
BLANK,BLANK,,,4,14,6
BLANK,BLANK,,,4,14,7
BLANK,BLANK,,,4,14,8
BLANK,BLANK,,,4,14,9
BLANK,BLANK,,,4,14,10
BLANK,BLANK,,,4,14,11
BLANK,BLANK,,,4,14,12
BLANK,BLANK,,,4,14,13
BLANK,BLANK,,,4,14,14
BLANK,BLANK,,,4,14,15
BLANK,BLANK,,,4,14,16
BLANK,BLANK,,,4,14,17
BLANK,BLANK,,,4,14,18
BLANK,BLANK,,,4,14,19
BLANK,BLANK,,,4,14,20
BLANK,BLANK,,,4,14,21
BLANK,BLANK,,,4,14,22
BLANK,BLANK,,,4,14,23
BLANK,BLANK,,,4,14,24
YKL078W,DHR2,dhr2-5001,tsa1192,4,15,1
BLANK,BLANK,,,4,15,2
YNL182C,IPI3,ipi3-5001,tsa1193,4,15,3
BLANK,BLANK,,,4,15,4
YGL245W,GUS1,gus1-5001,tsa1194,4,15,5
BLANK,BLANK,,,4,15,6
YOR224C,RPB8,rpb8-5001,tsa1195,4,15,7
BLANK,BLANK,,,4,15,8
YPL204W,HRR25,hrr25-5001,tsa1196,4,15,9
BLANK,BLANK,,,4,15,10
YGL047W,ALG13,alg13-5001,tsa1197,4,15,11
BLANK,BLANK,,,4,15,12
YOR168W,GLN4,gln4-5001,tsa1198,4,15,13
BLANK,BLANK,,,4,15,14
YPL128C,TBF1,tbf1-5001,tsa1199,4,15,15
BLANK,BLANK,,,4,15,16
YOR260W,GCD1,gcd1-5001,tsa1200,4,15,17
BLANK,BLANK,,,4,15,18
YPL007C,TFC8,tfc8-5001,tsa1201,4,15,19
BLANK,BLANK,,,4,15,20
YPL235W,RVB2,rvb2-5001,tsa1202,4,15,21
BLANK,BLANK,,,4,15,22
YPR019W,MCM4,mcm4-5001,tsa1203,4,15,23
BLANK,BLANK,,,4,15,24
BLANK,BLANK,,,4,16,1
BLANK,BLANK,,,4,16,2
BLANK,BLANK,,,4,16,3
BLANK,BLANK,,,4,16,4
BLANK,BLANK,,,4,16,5
BLANK,BLANK,,,4,16,6
BLANK,BLANK,,,4,16,7
BLANK,BLANK,,,4,16,8
BLANK,BLANK,,,4,16,9
BLANK,BLANK,,,4,16,10
BLANK,BLANK,,,4,16,11
BLANK,BLANK,,,4,16,12
BLANK,BLANK,,,4,16,13
BLANK,BLANK,,,4,16,14
BLANK,BLANK,,,4,16,15
BLANK,BLANK,,,4,16,16
BLANK,BLANK,,,4,16,17
BLANK,BLANK,,,4,16,18
BLANK,BLANK,,,4,16,19
BLANK,BLANK,,,4,16,20
BLANK,BLANK,,,4,16,21
BLANK,BLANK,,,4,16,22
BLANK,BLANK,,,4,16,23
BLANK,BLANK,,,4,16,24
